country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-05-2026 10:00:00",24.7955,84.9994,NO2,9,9,9
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-05-2026 10:00:00",15.459706,75.008381,SO2,6,8,7
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-05-2026 10:00:00",28.569230,77.393848,OZONE,40,153,49
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-05-2026 10:00:00",26.071318,91.87488,CO,39,73,53
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-05-2026 10:00:00",26.071318,91.87488,OZONE,19,45,23
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","31-05-2026 10:00:00",30.943887,76.801991,SO2,56,72,71
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","31-05-2026 10:00:00",26.766433,80.927299,OZONE,13,73,24
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,PM10,17,488,96
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2026 10:00:00",26.10887,91.589544,PM2.5,17,78,41
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,SO2,11,12,12
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","31-05-2026 10:00:00",34.06313,74.96017,PM10,35,61,43
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2026 10:00:00",26.10887,91.589544,SO2,9,12,10
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2026 10:00:00",26.10887,91.589544,CO,18,48,26
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2026 10:00:00",26.906111,80.948222,NO2,6,24,16
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","31-05-2026 10:00:00",34.066206,74.819820,CO,13,27,16
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","31-05-2026 10:00:00",23.80569,86.44268,OZONE,2,69,12
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","31-05-2026 10:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","31-05-2026 10:00:00",26.90723,80.98579,OZONE,29,77,43
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","31-05-2026 10:00:00",23.707909,86.414670,NO2,8,8,8
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2026 10:00:00",26.349082,92.68449,PM2.5,42,79,61
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2026 10:00:00",26.83399722,80.8917361,PM2.5,19,87,53
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2026 10:00:00",26.83399722,80.8917361,PM10,37,89,63
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2026 10:00:00",26.446912,91.439057,PM10,13,71,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","31-05-2026 10:00:00",16.172806,75.659694,OZONE,25,26,25
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2026 10:00:00",26.446912,91.439057,NH3,6,7,6
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2026 10:00:00",26.83399722,80.8917361,NH3,11,14,13
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","31-05-2026 10:00:00",15.888653,74.541751,PM2.5,4,26,15
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2026 10:00:00",26.446912,91.439057,CO,20,23,21
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2026 10:00:00",26.83399722,80.8917361,OZONE,10,62,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-05-2026 10:00:00",24.82827,92.79525,PM10,45,58,51
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","31-05-2026 10:00:00",15.888653,74.541751,OZONE,18,19,18
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,PM2.5,33,62,44
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,PM10,39,95,62
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,NO2,11,16,13
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","31-05-2026 10:00:00",12.951913,77.539784,PM2.5,3,37,18
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-05-2026 10:00:00",29.063510,77.709723,PM10,23,103,61
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,CO,10,34,20
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-05-2026 10:00:00",25.5626095,84.663264,PM2.5,5,55,31
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-05-2026 10:00:00",29.063510,77.709723,OZONE,1,106,42
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-05-2026 10:00:00",25.5626095,84.663264,NO2,6,8,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-05-2026 10:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2026 10:00:00",25.03280,85.41948,NH3,3,3,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-05-2026 10:00:00",23.210494,77.425409,NH3,5,6,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2026 10:00:00",25.03280,85.41948,SO2,2,3,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-05-2026 10:00:00",23.210494,77.425409,SO2,11,18,15
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-05-2026 10:00:00",23.567923,87.306843,PM10,23,104,52
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","31-05-2026 10:00:00",23.81748678,79.446246,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-05-2026 10:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-05-2026 10:00:00",23.5087640,87.3544400,NO2,23,64,48
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-05-2026 10:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,PM10,24,104,61
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,NO2,21,32,27
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","31-05-2026 10:00:00",22.9682591,76.064118,OZONE,10,120,24
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-05-2026 10:00:00",24.952822,84.002396,NH3,2,7,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-05-2026 10:00:00",24.952822,84.002396,SO2,2,5,4
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","31-05-2026 10:00:00",26.203442,78.193251,NH3,2,6,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-05-2026 10:00:00",24.952822,84.002396,OZONE,10,38,18
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-05-2026 10:00:00",22.06047,88.109737,PM10,18,72,41
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2026 10:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","31-05-2026 10:00:00",26.203442,78.193251,SO2,4,55,31
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2026 10:00:00",26.2271665,84.3570427,NO2,2,2,2
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-05-2026 10:00:00",22.06047,88.109737,NH3,5,6,6
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","31-05-2026 10:00:00",22.629801,88.352017,PM10,41,113,77
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2026 10:00:00",26.2271665,84.3570427,OZONE,4,21,6
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","31-05-2026 10:00:00",26.259242,78.216432,NH3,4,9,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2026 10:00:00",30.735567,76.775714,NH3,7,12,9
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","31-05-2026 10:00:00",26.259242,78.216432,OZONE,47,137,60
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2026 10:00:00",22.554954,88.292568,PM10,21,67,39
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2026 10:00:00",22.554954,88.292568,CO,43,71,58
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","31-05-2026 10:00:00",26.200388,78.147714,NO2,49,71,57
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-05-2026 10:00:00",22.6025571,88.3105664,PM10,22,84,52
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2026 10:00:00",30.751462,76.762879,CO,11,38,22
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2026 10:00:00",21.194815,81.314770,PM2.5,17,48,31
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2026 10:00:00",21.194815,81.314770,NO2,3,32,13
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","31-05-2026 10:00:00",15.411456,75.638133,PM10,31,283,59
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-05-2026 10:00:00",25.425602,81.917152,NO2,6,6,6
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","31-05-2026 10:00:00",15.411456,75.638133,CO,12,24,15
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2026 10:00:00",24.762518,84.982348,PM2.5,24,49,36
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-05-2026 10:00:00",25.425602,81.917152,CO,8,20,15
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","31-05-2026 10:00:00",15.411456,75.638133,OZONE,27,27,27
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,NH3,1,3,2
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2026 10:00:00",24.762518,84.982348,OZONE,4,41,9
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","31-05-2026 10:00:00",25.494,81.863,CO,6,17,16
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2026 10:00:00",25.697189,85.245900,PM2.5,42,143,100
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-05-2026 10:00:00",17.336318,76.847397,PM10,33,58,46
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2026 10:00:00",25.697189,85.245900,NO2,9,21,14
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","31-05-2026 10:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","31-05-2026 10:00:00","25.44919916 ","81.82735986 ",NH3,9,12,10
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","31-05-2026 10:00:00",15.347630,76.181767,PM10,12,80,42
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","31-05-2026 10:00:00",26.207781,81.245571,PM2.5,12,39,23
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","31-05-2026 10:00:00",26.207781,81.245571,NO2,15,23,18
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2026 10:00:00",26.0881305,87.93840336,NO2,7,8,8
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","31-05-2026 10:00:00",26.207781,81.245571,NH3,7,11,10
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","31-05-2026 10:00:00",12.889250,74.853000,PM2.5,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","31-05-2026 10:00:00",12.21041,76.37376,PM2.5,8,28,15
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2026 10:00:00",27.308328,84.531742,OZONE,8,14,11
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","31-05-2026 10:00:00",12.21041,76.37376,SO2,2,5,3
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2026 10:00:00",25.262326,82.995408,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2026 10:00:00",25.262326,82.995408,NO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-05-2026 10:00:00",14.465052,78.824187,OZONE,19,51,19
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.685382,77.453839,NO2,18,62,34
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2026 10:00:00",22.554954,88.292568,CO,43,71,58
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","31-05-2026 10:00:00",27.9002,76.9938,PM2.5,12,41,27
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","31-05-2026 10:00:00",27.9002,76.9938,NO2,19,24,22
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","31-05-2026 10:00:00",16.186555,81.13219,SO2,14,19,16
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","31-05-2026 10:00:00",27.9002,76.9938,NH3,9,10,10
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2026 10:00:00",23.6979360,86.9443950,NO2,9,40,20
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2026 10:00:00",23.6979360,86.9443950,NH3,6,7,6
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","31-05-2026 10:00:00",28.964949,77.278761,SO2,12,36,24
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","31-05-2026 10:00:00",28.964949,77.278761,CO,16,50,22
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","31-05-2026 10:00:00",28.4417,77.3217,NH3,10,12,11
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2026 10:00:00",23.6181830,87.1057180,CO,6,72,40
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","31-05-2026 10:00:00",28.359581,79.414455,PM2.5,14,57,33
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","31-05-2026 10:00:00",28.4417,77.3217,CO,21,65,62
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","31-05-2026 10:00:00",28.359581,79.414455,SO2,16,65,39
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","31-05-2026 10:00:00",28.4417,77.3217,OZONE,10,10,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-05-2026 10:00:00",26.071318,91.87488,NO2,5,10,8
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","31-05-2026 10:00:00","28.594169 ","77.125100 ",NO2,6,20,10
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","31-05-2026 10:00:00","28.594169 ","77.125100 ",NH3,1,1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","31-05-2026 10:00:00",19.875620,75.387310,PM10,43,116,84
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","31-05-2026 10:00:00",19.875620,75.387310,NO2,2,19,7
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","31-05-2026 10:00:00",19.875620,75.387310,SO2,8,17,11
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","31-05-2026 10:00:00","28.615828 ","77.271992 ",NO2,14,92,39
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","31-05-2026 10:00:00","28.615828 ","77.271992 ",NH3,4,7,5
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","31-05-2026 10:00:00",19.863756,75.321188,NH3,1,3,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","31-05-2026 10:00:00",19.863756,75.321188,OZONE,12,88,40
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","31-05-2026 10:00:00",19.16485,73.23409,NO2,19,24,22
India,Delhi,Delhi,"DTU, Delhi - CPCB","31-05-2026 10:00:00",28.7500499,77.1112615,NO2,28,53,36
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","31-05-2026 10:00:00",19.16485,73.23409,SO2,6,8,7
India,Delhi,Delhi,"DTU, Delhi - CPCB","31-05-2026 10:00:00",28.7500499,77.1112615,NH3,7,12,8
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","31-05-2026 10:00:00",19.16485,73.23409,OZONE,52,59,55
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","31-05-2026 10:00:00",28.498571,77.264840,NO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","31-05-2026 10:00:00",19.0243902,73.0406721,CO,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","31-05-2026 10:00:00",28.5627763,77.1180053,CO,39,57,46
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-05-2026 10:00:00",19.309073,73.057223,NO2,14,31,20
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-05-2026 10:00:00",19.309073,73.057223,SO2,3,12,7
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-05-2026 10:00:00",19.309073,73.057223,CO,16,42,38
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-05-2026 10:00:00",19.309073,73.057223,OZONE,12,97,18
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","31-05-2026 10:00:00",28.6811736,77.3025234,PM10,28,205,71
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-05-2026 10:00:00",19.786089,72.757971,SO2,13,15,15
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-05-2026 10:00:00",19.786089,72.757971,OZONE,21,26,23
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,PM2.5,40,73,51
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,PM10,60,118,79
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","31-05-2026 10:00:00",28.542460,77.191651,PM2.5,6,87,39
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","31-05-2026 10:00:00",28.542460,77.191651,PM10,21,227,89
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","31-05-2026 10:00:00",28.542460,77.191651,NO2,2,33,10
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,SO2,5,7,6
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","31-05-2026 10:00:00",21.237755,81.705301,SO2,4,83,24
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-05-2026 10:00:00",21.371751,81.664929,PM2.5,10,86,43
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-05-2026 10:00:00",21.371751,81.664929,NH3,3,3,3
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","31-05-2026 10:00:00",23.838586,78.759431,SO2,4,11,8
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-05-2026 10:00:00",21.371751,81.664929,CO,17,24,17
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,PM2.5,48,51,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,NO2,12,13,12
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","31-05-2026 10:00:00",22.06631475,83.33820077,OZONE,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","31-05-2026 10:00:00",28.815329,77.153010,NH3,12,17,13
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","31-05-2026 10:00:00",28.647622,77.3158090,NO2,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","31-05-2026 10:00:00",23.1633321,75.800225,CO,10,32,19
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","31-05-2026 10:00:00",28.647622,77.3158090,SO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-05-2026 10:00:00",19.10122,74.73339,NO2,6,19,10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","31-05-2026 10:00:00",28.695381,77.181665,CO,19,50,31
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","31-05-2026 10:00:00",28.4706914,77.1099364,PM2.5,12,77,41
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-05-2026 10:00:00",28.776200,77.051074,PM2.5,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","31-05-2026 10:00:00",20.719516,77.000253,OZONE,4,67,30
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-05-2026 10:00:00",28.776200,77.051074,OZONE,13,40,16
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","31-05-2026 10:00:00",28.5512005,77.2735737,PM10,NA,NA,NA
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","31-05-2026 10:00:00",20.9402359,77.7895248,NO2,5,37,13
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","31-05-2026 10:00:00",28.5512005,77.2735737,NO2,16,72,36
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","31-05-2026 10:00:00",28.5512005,77.2735737,CO,11,43,20
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","31-05-2026 10:00:00",20.9402359,77.7895248,SO2,8,9,8
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","31-05-2026 10:00:00",16.6870449,74.2505872,NH3,3,4,3
India,Delhi,Delhi,"Mundka, Delhi - DPCC","31-05-2026 10:00:00",28.684678,77.076574,NO2,113,134,122
India,Delhi,Delhi,"Mundka, Delhi - DPCC","31-05-2026 10:00:00",28.684678,77.076574,NH3,6,7,7
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","31-05-2026 10:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-05-2026 10:00:00",18.1023399,73.4783687,NH3,3,8,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-05-2026 10:00:00",18.1023399,73.4783687,SO2,25,51,31
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","31-05-2026 10:00:00",28.570173,76.933762,CO,46,113,63
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-05-2026 10:00:00",28.822836,77.101981,NO2,4,23,13
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","31-05-2026 10:00:00",19.053536,72.84643,CO,7,22,14
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-05-2026 10:00:00",28.822836,77.101981,CO,32,109,46
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","31-05-2026 10:00:00",19.23241,72.86895,PM10,40,74,56
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","31-05-2026 10:00:00",19.23241,72.86895,NH3,1,2,1
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","31-05-2026 10:00:00",28.6573814,77.1585447,CO,76,102,81
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-05-2026 10:00:00",28.530785,77.271255,PM2.5,18,133,45
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-05-2026 10:00:00",28.530785,77.271255,PM10,50,426,100
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-05-2026 10:00:00",28.530785,77.271255,NO2,11,56,26
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-05-2026 10:00:00",28.530785,77.271255,SO2,9,22,16
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-05-2026 10:00:00",28.530785,77.271255,OZONE,14,61,26
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","31-05-2026 10:00:00",18.9767,72.8380,PM10,40,99,63
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-05-2026 10:00:00",28.623763,77.287209,NH3,6,11,9
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","31-05-2026 10:00:00",28.674045,77.131023,PM2.5,13,77,38
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,NO2,11,21,15
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","31-05-2026 10:00:00",28.674045,77.131023,NH3,3,4,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,SO2,6,31,17
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,NH3,2,3,3
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,SO2,9,13,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,CO,26,51,44
